state,date,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,death,hospitalized,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,deathconfirmed,deathprobable,fips,positiveincrease,negativeincrease,total,totaltestresults,totaltestresultsincrease,posneg,deathincrease,hospitalizedincrease
RI,2020-06-18,1260290.0,8244798.0,8271.0,36053.0,128915.0,8993.0,0.0,5782.0,0.0,86576.0,48507.0,128915.0,8160544.0,1017341.0,7143203.0,808370.0,0.0,0.0,11000,37632.0,280153.0,9513359.0,9505088.0,317785.0,9505088.0,1662.0,4129.0
RI,2020-06-19,1276703.0,8369195.0,8271.0,36176.0,130837.0,9016.0,0.0,5794.0,0.0,88091.0,49401.0,130837.0,8382936.0,1040530.0,7342406.0,824783.0,0.0,0.0,11044,37691.0,281334.0,9654169.0,9645898.0,319025.0,9645898.0,1671.0,4140.0
RI,2020-06-20,1293152.0,8494273.0,8271.0,36299.0,132759.0,9039.0,0.0,5806.0,0.0,89606.0,50295.0,132759.0,8607084.0,1063793.0,7543291.0,841232.0,0.0,0.0,11088,37727.0,282015.0,9795696.0,9787425.0,319742.0,9787425.0,1671.0,4140.0
RI,2020-06-21,1309628.0,8619974.0,8271.0,36422.0,134681.0,9062.0,0.0,5818.0,0.0,91121.0,51189.0,134681.0,8832242.0,1087091.0,7745151.0,857708.0,0.0,0.0,11132,37754.0,282638.0,9937873.0,9929602.0,320392.0,9929602.0,1671.0,4140.0
RI,2020-06-22,1326163.0,8747271.0,8271.0,36528.0,136631.0,9080.0,0.0,5833.0,0.0,92675.0,52092.0,136631.0,9061084.0,1110525.0,7950559.0,874243.0,0.0,0.0,11176,37813.0,284234.0,10081705.0,10073434.0,322047.0,10073434.0,1680.0,4168.0
RI,2020-06-23,1342775.0,8876167.0,8271.0,36633.0,138589.0,9099.0,0.0,5850.0,0.0,94237.0,52998.0,138589.0,9293676.0,1134107.0,8159569.0,890855.0,0.0,0.0,11220,37890.0,285833.0,10227213.0,10218942.0,323723.0,10218942.0,1683.0,4176.0
RI,2020-06-24,1359438.0,9006549.0,8271.0,36737.0,140556.0,9119.0,0.0,5866.0,0.0,95810.0,53910.0,140556.0,9529622.0,1157800.0,8371822.0,907518.0,0.0,0.0,11264,37941.0,287319.0,10374258.0,10365987.0,325260.0,10365987.0,1689.0,4185.0
RI,2020-06-25,1376146.0,9138337.0,8271.0,36840.0,142537.0,9137.0,0.0,5883.0,0.0,97398.0,54830.0,142537.0,9768409.0,1181588.0,8586821.0,924226.0,0.0,0.0,11308,37986.0,288725.0,10522754.0,10514483.0,326711.0,10514483.0,1697.0,4199.0
RI,2020-06-26,1392923.0,9271439.0,8271.0,36931.0,144521.0,9153.0,0.0,5898.0,0.0,98998.0,55757.0,144521.0,10009654.0,1205465.0,8804189.0,941003.0,0.0,0.0,11352,38055.0,290039.0,10672633.0,10664362.0,328094.0,10664362.0,1704.0,4202.0
RI,2020-06-27,1409736.0,9405739.0,8271.0,37022.0,146505.0,9169.0,0.0,5913.0,0.0,100598.0,56684.0,146505.0,10254172.0,1229426.0,9024746.0,957816.0,0.0,0.0,11396,38091.0,291237.0,10823746.0,10815475.0,329328.0,10815475.0,1704.0,4202.0
RI,2020-06-28,1426571.0,9540617.0,8271.0,37113.0,148489.0,9185.0,0.0,5928.0,0.0,102198.0,57611.0,148489.0,10500162.0,1253424.0,9246738.0,974651.0,0.0,0.0,11440,38113.0,291815.0,10975459.0,10967188.0,329928.0,10967188.0,1704.0,4202.0
RI,2020-06-29,1443442.0,9676815.0,8271.0,37186.0,150484.0,9200.0,0.0,5942.0,0.0,103825.0,58557.0,150484.0,10749858.0,1277508.0,9472350.0,991522.0,0.0,0.0,11484,38149.0,293135.0,11128528.0,11120257.0,331284.0,11120257.0,1723.0,4213.0
RI,2020-06-30,1460353.0,9813987.0,8271.0,37260.0,152485.0,9213.0,0.0,5955.0,0.0,105456.0,59507.0,152485.0,11001494.0,1301651.0,9699843.0,1008433.0,0.0,0.0,11528,38189.0,294109.0,11282611.0,11274340.0,332298.0,11274340.0,1727.0,4219.0
RI,2020-07-01,1477329.0,9953050.0,8271.0,37329.0,154492.0,9224.0,0.0,5966.0,0.0,107094.0,60463.0,154492.0,11257229.0,1325935.0,9931294.0,1025409.0,0.0,0.0,11572,38254.0,296000.0,11438650.0,11430379.0,334254.0,11430379.0,1733.0,4225.0
RI,2020-07-02,1494364.0,10093098.0,8271.0,37396.0,156503.0,9235.0,0.0,5976.0,0.0,108738.0,61422.0,156503.0,11515669.0,1350318.0,10165351.0,1042444.0,0.0,0.0,11616,38313.0,296985.0,11595733.0,11587462.0,335298.0,11587462.0,1736.0,4229.0
RI,2020-07-03,1511421.0,10233819.0,8271.0,37457.0,158522.0,9244.0,0.0,5983.0,0.0,110395.0,62382.0,158522.0,11776002.0,1374743.0,10401259.0,1059501.0,0.0,0.0,11660,38335.0,297658.0,11753511.0,11745240.0,335993.0,11745240.0,1737.0,4237.0
RI,2020-07-04,1528505.0,10375492.0,8271.0,37518.0,160541.0,9253.0,0.0,5990.0,0.0,112052.0,63342.0,160541.0,12038614.0,1399220.0,10639394.0,1076585.0,0.0,0.0,11704,38362.0,298610.0,11912268.0,11903997.0,336972.0,11903997.0,1737.0,4237.0
RI,2020-07-05,1545613.0,10518539.0,8271.0,37579.0,162560.0,9262.0,0.0,5997.0,0.0,113709.0,64302.0,162560.0,12304098.0,1423743.0,10880355.0,1093693.0,0.0,0.0,11748,38386.0,299984.0,12072423.0,12064152.0,338370.0,12064152.0,1737.0,4237.0
RI,2020-07-06,1562776.0,10663090.0,8271.0,37640.0,164579.0,9271.0,0.0,6004.0,0.0,115366.0,65262.0,164579.0,12572392.0,1448367.0,11124025.0,1110856.0,0.0,0.0,11792,38441.0,301488.0,12234137.0,12225866.0,339929.0,12225866.0,1737.0,4237.0
RI,2020-07-07,1579980.0,10809156.0,8271.0,37695.0,166615.0,9275.0,0.0,6008.0,0.0,117043.0,66231.0,166615.0,12844102.0,1473065.0,11371037.0,1128060.0,0.0,0.0,11836,38482.0,303003.0,12397407.0,12389136.0,341485.0,12389136.0,1746.0,4254.0
RI,2020-07-08,1597184.0,10955222.0,8271.0,37751.0,168658.0,9280.0,0.0,6013.0,0.0,118726.0,67202.0,168658.0,13115812.0,1497763.0,11618049.0,1145264.0,0.0,0.0,11880,38482.0,303003.0,12560677.0,12552406.0,341485.0,12552406.0,1748.0,4261.0
RI,2020-07-09,1614427.0,11103116.0,8271.0,37806.0,170701.0,9284.0,0.0,6016.0,0.0,120410.0,68176.0,170701.0,13390792.0,1522553.0,11868239.0,1162507.0,0.0,0.0,11924,38521.0,304831.0,12725814.0,12717543.0,343352.0,12717543.0,1751.0,4261.0
RI,2020-07-10,1631739.0,11252459.0,8271.0,37867.0,172752.0,9288.0,0.0,6021.0,0.0,122095.0,69152.0,172752.0,13669149.0,1547438.0,12121711.0,1179819.0,0.0,0.0,11968,38590.0,306280.0,12892469.0,12884198.0,344870.0,12884198.0,1753.0,4269.0
RI,2020-07-11,1649051.0,11401802.0,8271.0,37928.0,174803.0,9292.0,0.0,6026.0,0.0,123780.0,70128.0,174803.0,13947506.0,1572323.0,12375183.0,1197131.0,0.0,0.0,12012,38590.0,306280.0,13059124.0,13050853.0,344870.0,13050853.0,1753.0,4269.0
RI,2020-07-12,1666363.0,11551145.0,8271.0,37989.0,176854.0,9296.0,0.0,6031.0,0.0,125465.0,71104.0,176854.0,14225863.0,1597208.0,12628655.0,1214443.0,0.0,0.0,12056,38590.0,306280.0,13225779.0,13217508.0,344870.0,13217508.0,1753.0,4269.0
RI,2020-07-13,1683850.0,11706901.0,8271.0,38056.0,178920.0,9299.0,0.0,6035.0,0.0,127156.0,72088.0,178920.0,14516619.0,1622726.0,12893893.0,1231930.0,0.0,0.0,12100,38765.0,312693.0,13399022.0,13390751.0,351458.0,13390751.0,1761.0,4284.0
RI,2020-07-14,1701438.0,11863971.0,8271.0,38125.0,180990.0,9304.0,0.0,6038.0,0.0,128848.0,73073.0,180990.0,14810463.0,1648379.0,13162084.0,1249518.0,0.0,0.0,12144,38866.0,314007.0,13573680.0,13565409.0,352873.0,13565409.0,1762.0,4288.0
RI,2020-07-15,1719078.0,12022206.0,8271.0,38184.0,183065.0,9309.0,0.0,6041.0,0.0,130555.0,74060.0,183065.0,15107396.0,1674113.0,13433283.0,1267158.0,0.0,0.0,12188,38918.0,315172.0,13749555.0,13741284.0,354090.0,13741284.0,1764.0,4293.0
RI,2020-07-16,1736789.0,12181883.0,8271.0,38248.0,185149.0,9313.0,0.0,6044.0,0.0,132266.0,75048.0,185149.0,15408197.0,1699963.0,13708234.0,1284869.0,0.0,0.0,12232,38989.0,316614.0,13926943.0,13918672.0,355603.0,13918672.0,1765.0,4302.0
RI,2020-07-17,1754582.0,12343291.0,8271.0,38310.0,187237.0,9317.0,0.0,6046.0,0.0,133983.0,76038.0,187237.0,15712967.0,1725929.0,13987038.0,1302662.0,0.0,0.0,12276,39071.0,318345.0,14106144.0,14097873.0,357416.0,14097873.0,1767.0,4306.0
RI,2020-07-18,1772375.0,12504699.0,8271.0,38372.0,189325.0,9321.0,0.0,6048.0,0.0,135700.0,77028.0,189325.0,16017737.0,1751895.0,14265842.0,1320455.0,0.0,0.0,12320,39071.0,318345.0,14285345.0,14277074.0,357416.0,14277074.0,1767.0,4306.0
RI,2020-07-19,1790168.0,12666107.0,8271.0,38434.0,191413.0,9325.0,0.0,6050.0,0.0,137417.0,78018.0,191413.0,16322507.0,1777861.0,14544646.0,1338248.0,0.0,0.0,12364,39071.0,318345.0,14464546.0,14456275.0,357416.0,14456275.0,1767.0,4306.0
RI,2020-07-20,1808072.0,12831828.0,8271.0,38495.0,193523.0,9327.0,0.0,6052.0,0.0,139155.0,79013.0,193523.0,16637663.0,1804013.0,14833650.0,1356152.0,0.0,0.0,12408,39182.0,322658.0,14648171.0,14639900.0,361840.0,14639900.0,1772.0,4328.0
RI,2020-07-21,1826058.0,12998806.0,8271.0,38559.0,195639.0,9331.0,0.0,6054.0,0.0,140896.0,80009.0,195639.0,16955207.0,1830235.0,15124972.0,1374138.0,0.0,0.0,12452,39264.0,323915.0,14833135.0,14824864.0,363179.0,14824864.0,1773.0,4334.0
RI,2020-07-22,1844120.0,13167600.0,8271.0,38626.0,197766.0,9336.0,0.0,6057.0,0.0,142645.0,81006.0,197766.0,17277079.0,1856585.0,15420494.0,1392200.0,0.0,0.0,12496,39340.0,325731.0,15019991.0,15011720.0,365071.0,15011720.0,1774.0,4345.0
RI,2020-07-23,1862268.0,13338791.0,8271.0,38693.0,199903.0,9343.0,0.0,6061.0,0.0,144404.0,82007.0,199903.0,17603058.0,1883074.0,15719984.0,1410348.0,0.0,0.0,12540,39426.0,328128.0,15209330.0,15201059.0,367554.0,15201059.0,1778.0,4355.0
RI,2020-07-24,1880492.0,13510595.0,8271.0,38759.0,202049.0,9349.0,0.0,6066.0,0.0,146173.0,83009.0,202049.0,17932614.0,1909667.0,16022947.0,1428572.0,0.0,0.0,12584,39502.0,328741.0,15399358.0,15391087.0,368243.0,15391087.0,1779.0,4364.0
RI,2020-07-25,1898716.0,13682399.0,8271.0,38825.0,204195.0,9355.0,0.0,6071.0,0.0,147942.0,84011.0,204195.0,18262170.0,1936260.0,16325910.0,1446796.0,0.0,0.0,12628,39502.0,328741.0,15589386.0,15581115.0,368243.0,15581115.0,1779.0,4364.0
RI,2020-07-26,1916940.0,13854203.0,8271.0,38891.0,206341.0,9361.0,0.0,6076.0,0.0,149711.0,85013.0,206341.0,18591726.0,1962853.0,16628873.0,1465020.0,0.0,0.0,12672,39502.0,328741.0,15779414.0,15771143.0,368243.0,15771143.0,1779.0,4364.0
RI,2020-07-27,1935455.0,14032306.0,8271.0,38962.0,208515.0,9369.0,0.0,6082.0,0.0,151503.0,86017.0,208515.0,18937378.0,1989814.0,16947564.0,1483535.0,0.0,0.0,12716,39793.0,335040.0,15976032.0,15967761.0,374833.0,15967761.0,1781.0,4392.0
RI,2020-07-28,1954180.0,14214541.0,8271.0,39030.0,210697.0,9379.0,0.0,6089.0,0.0,153306.0,87022.0,210697.0,19289878.0,2017061.0,17272817.0,1502260.0,0.0,0.0,12760,40003.0,339172.0,16176992.0,16168721.0,379175.0,16168721.0,1782.0,4400.0
RI,2020-07-29,1972980.0,14398206.0,8271.0,39104.0,212892.0,9391.0,0.0,6095.0,0.0,155116.0,88029.0,212892.0,19646064.0,2044409.0,17601655.0,1521060.0,0.0,0.0,12804,40078.0,340602.0,16379457.0,16371186.0,380680.0,16371186.0,1784.0,4413.0
SC,2020-03-04,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0
SC,2020-03-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0.0,0.0,30.0,30.0,0.0,30.0,0.0,0.0
SC,2020-03-06,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,0.0,0.0,45.0,45.0,0.0,45.0,0.0,0.0
SC,2020-03-07,6.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,6.0,9.0,75.0,75.0,15.0,75.0,0.0,0.0
SC,2020-03-08,12.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,6.0,9.0,105.0,105.0,15.0,105.0,0.0,0.0
SC,2020-03-09,33.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,21.0,57.0,198.0,198.0,78.0,198.0,0.0,0.0
SC,2020-03-10,54.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945,21.0,57.0,291.0,291.0,78.0,291.0,0.0,0.0
SC,2020-03-11,81.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080,27.0,81.0,414.0,414.0,108.0,414.0,0.0,0.0
SC,2020-03-12,111.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215,30.0,129.0,588.0,588.0,159.0,588.0,0.0,0.0
SC,2020-03-13,147.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350,36.0,210.0,849.0,849.0,246.0,849.0,0.0,0.0
SC,2020-03-14,186.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485,39.0,315.0,1218.0,1218.0,354.0,1218.0,0.0,0.0
SC,2020-03-15,243.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620,57.0,447.0,1737.0,1737.0,504.0,1737.0,0.0,0.0
SC,2020-03-16,327.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755,84.0,690.0,2526.0,2526.0,774.0,2526.0,3.0,0.0
SC,2020-03-17,426.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890,99.0,918.0,3558.0,3558.0,1017.0,3558.0,3.0,0.0
SC,2020-03-18,606.0,4881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,180.0,1734.0,5487.0,5487.0,1914.0,5487.0,3.0,0.0
SC,2020-03-19,786.0,6630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160,180.0,1734.0,7416.0,7416.0,1914.0,7416.0,3.0,0.0
SC,2020-03-20,1029.0,9129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295,243.0,2484.0,10158.0,10158.0,2727.0,10158.0,3.0,0.0
SC,2020-03-21,1485.0,12894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430,456.0,3750.0,14379.0,14379.0,4206.0,14379.0,3.0,0.0
SC,2020-03-22,2070.0,17292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565,585.0,4383.0,19362.0,19362.0,4968.0,19362.0,9.0,0.0
SC,2020-03-23,2964.0,21690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700,894.0,4383.0,24654.0,24654.0,5277.0,24654.0,15.0,0.0
SC,2020-03-24,3858.0,27726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835,894.0,6021.0,31584.0,31584.0,6915.0,31584.0,15.0,0.0
SC,2020-03-25,5130.0,34635.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,78.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,2970,1272.0,6894.0,39765.0,39765.0,8166.0,39765.0,21.0,306.0
SC,2020-03-26,6498.0,41556.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,105.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,3105,1368.0,6906.0,48054.0,48054.0,8274.0,48054.0,27.0,313.0
SC,2020-03-27,7866.0,48477.0,0.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,132.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,3240,1368.0,6906.0,56343.0,56343.0,8274.0,56343.0,27.0,313.0
SC,2020-03-28,9483.0,55701.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,171.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,3375,1617.0,7209.0,65184.0,65184.0,8826.0,65184.0,39.0,333.0
SC,2020-03-29,11805.0,64746.0,0.0,0.0,1598.0,0.0,0.0,0.0,0.0,0.0,219.0,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,3510,2322.0,9030.0,76551.0,76551.0,11352.0,76551.0,48.0,333.0
SC,2020-03-30,14580.0,77226.0,0.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,273.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,3645,2775.0,12465.0,91806.0,91806.0,15240.0,91806.0,54.0,333.0
SC,2020-03-31,17829.0,91074.0,0.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0,339.0,2394.0,0.0,0.0,0.0,0.0,0.0,0.0,3780,3249.0,13833.0,108903.0,108903.0,17082.0,108903.0,66.0,463.0
SC,2020-04-01,21708.0,106173.0,0.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,417.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,3915,3879.0,15084.0,127881.0,127881.0,18963.0,127881.0,78.0,553.0
SC,2020-04-02,26370.0,122496.0,0.0,0.0,4325.0,0.0,0.0,0.0,0.0,0.0,510.0,4325.0,0.0,0.0,0.0,0.0,0.0,0.0,4050,4662.0,16308.0,148866.0,148866.0,20970.0,148866.0,93.0,1378.0
SC,2020-04-03,31032.0,138819.0,0.0,0.0,5048.0,0.0,0.0,0.0,0.0,0.0,603.0,5048.0,0.0,0.0,0.0,0.0,0.0,0.0,4185,4662.0,16308.0,169851.0,169851.0,20970.0,169851.0,93.0,723.0
SC,2020-04-04,36783.0,188010.0,0.0,0.0,5771.0,0.0,0.0,0.0,0.0,0.0,723.0,5771.0,0.0,0.0,0.0,0.0,0.0,0.0,4320,5751.0,49176.0,224793.0,224793.0,54927.0,224793.0,120.0,723.0
SC,2020-04-05,42930.0,238791.0,0.0,0.0,6494.0,0.0,0.0,0.0,0.0,0.0,855.0,6494.0,0.0,0.0,0.0,0.0,0.0,0.0,4455,6147.0,50766.0,281721.0,281721.0,56913.0,281721.0,132.0,723.0
SC,2020-04-06,49077.0,289572.0,0.0,0.0,7217.0,0.0,0.0,0.0,0.0,0.0,987.0,7217.0,0.0,0.0,0.0,0.0,0.0,0.0,4590,6147.0,50766.0,338649.0,338649.0,56913.0,338649.0,132.0,723.0
SC,2020-04-07,56328.0,353361.0,0.0,0.0,7940.0,0.0,0.0,0.0,0.0,0.0,1140.0,7940.0,0.0,0.0,0.0,0.0,0.0,0.0,4725,7251.0,63774.0,409689.0,409689.0,71025.0,409689.0,153.0,723.0
SC,2020-04-08,63984.0,419607.0,0.0,0.0,8663.0,0.0,0.0,0.0,0.0,0.0,1329.0,8663.0,0.0,0.0,0.0,0.0,0.0,0.0,4860,7656.0,66231.0,483591.0,483591.0,73887.0,483591.0,189.0,723.0
SC,2020-04-09,72360.0,493332.0,0.0,0.0,9386.0,0.0,0.0,0.0,0.0,0.0,1530.0,9386.0,0.0,0.0,0.0,0.0,0.0,0.0,4995,8376.0,73710.0,565692.0,565692.0,82086.0,565692.0,201.0,723.0
SC,2020-04-10,81555.0,568686.0,0.0,0.0,10874.0,0.0,0.0,0.0,0.0,0.0,1746.0,10874.0,0.0,0.0,0.0,0.0,0.0,0.0,5130,9195.0,75339.0,650241.0,650241.0,84534.0,650241.0,216.0,1488.0
SC,2020-04-11,91176.0,649344.0,0.0,0.0,12362.0,0.0,0.0,0.0,0.0,0.0,1986.0,12362.0,0.0,0.0,0.0,0.0,0.0,0.0,5265,9621.0,80643.0,740520.0,740520.0,90264.0,740520.0,240.0,1488.0
SC,2020-04-12,101133.0,733662.0,0.0,0.0,13850.0,0.0,0.0,0.0,0.0,0.0,2232.0,13850.0,0.0,0.0,0.0,0.0,0.0,0.0,5400,9957.0,84303.0,834795.0,834795.0,94260.0,834795.0,246.0,1488.0
SC,2020-04-13,111090.0,817980.0,0.0,0.0,15338.0,0.0,0.0,0.0,0.0,0.0,2478.0,15338.0,0.0,0.0,0.0,0.0,0.0,0.0,5535,9957.0,84303.0,929070.0,929070.0,94260.0,929070.0,246.0,1488.0
SC,2020-04-14,121749.0,908937.0,0.0,0.0,17363.0,0.0,0.0,0.0,0.0,0.0,2769.0,17363.0,0.0,0.0,0.0,0.0,0.0,0.0,5670,10659.0,90942.0,1030686.0,1030686.0,101601.0,1030686.0,291.0,2025.0
SC,2020-04-15,132717.0,1002168.0,0.0,0.0,19388.0,0.0,0.0,0.0,0.0,0.0,3090.0,19388.0,0.0,0.0,0.0,0.0,0.0,0.0,5805,10968.0,93216.0,1134885.0,1134885.0,104184.0,1134885.0,321.0,2025.0
SC,2020-04-16,143685.0,1095399.0,0.0,0.0,21413.0,0.0,0.0,0.0,0.0,0.0,3411.0,21413.0,0.0,0.0,0.0,0.0,0.0,0.0,5940,10968.0,93216.0,1239084.0,1239084.0,104184.0,1239084.0,321.0,2025.0
SC,2020-04-17,155478.0,1192458.0,0.0,0.0,23438.0,0.0,0.0,0.0,0.0,0.0,3738.0,23438.0,0.0,0.0,0.0,0.0,0.0,0.0,6075,11793.0,97044.0,1347936.0,1347936.0,108837.0,1347936.0,327.0,2025.0
SC,2020-04-18,168216.0,1296219.0,0.0,0.0,25766.0,0.0,0.0,0.0,0.0,7899.0,4095.0,25766.0,0.0,0.0,0.0,0.0,0.0,0.0,6210,12738.0,103746.0,1464435.0,1464435.0,116484.0,1464435.0,357.0,2328.0
SC,2020-04-19,181347.0,1404528.0,0.0,0.0,28094.0,0.0,0.0,0.0,0.0,15798.0,4455.0,28094.0,0.0,0.0,0.0,0.0,0.0,0.0,6345,13131.0,108294.0,1585875.0,1585875.0,121425.0,1585875.0,360.0,2328.0
SC,2020-04-20,194478.0,1512837.0,0.0,0.0,30422.0,0.0,0.0,0.0,0.0,21987.0,4815.0,30422.0,0.0,0.0,0.0,0.0,0.0,0.0,6480,13131.0,108294.0,1707315.0,1707315.0,121425.0,1707315.0,360.0,2328.0
SC,2020-04-21,207795.0,1623351.0,0.0,0.0,32750.0,0.0,0.0,0.0,0.0,28176.0,5187.0,32750.0,0.0,0.0,0.0,0.0,0.0,0.0,6615,13317.0,110499.0,1831146.0,1831146.0,123816.0,1831146.0,372.0,2328.0
SC,2020-04-22,222078.0,1738401.0,0.0,0.0,35261.0,0.0,0.0,0.0,0.0,38127.0,5607.0,35261.0,0.0,0.0,0.0,0.0,0.0,0.0,6750,14283.0,115035.0,1960479.0,1960479.0,129318.0,1960479.0,420.0,2511.0
SC,2020-04-23,236829.0,1857039.0,0.0,0.0,37772.0,0.0,0.0,0.0,0.0,48078.0,6057.0,37772.0,0.0,0.0,0.0,0.0,0.0,0.0,6885,14751.0,118623.0,2093868.0,2093868.0,133374.0,2093868.0,450.0,2511.0
SC,2020-04-24,251580.0,1975677.0,0.0,0.0,40283.0,0.0,0.0,0.0,0.0,58029.0,6507.0,40283.0,0.0,0.0,0.0,0.0,0.0,0.0,7020,14751.0,118623.0,2227257.0,2227257.0,133374.0,2227257.0,450.0,2511.0
SC,2020-04-25,267339.0,2106960.0,0.0,0.0,43115.0,0.0,0.0,0.0,0.0,69132.0,7005.0,43115.0,0.0,0.0,0.0,0.0,0.0,0.0,7155,15759.0,131268.0,2374299.0,2374299.0,147027.0,2374299.0,498.0,2832.0
SC,2020-04-26,283809.0,2242773.0,0.0,0.0,45947.0,0.0,0.0,0.0,0.0,80235.0,7527.0,45947.0,0.0,0.0,0.0,0.0,0.0,0.0,7290,16470.0,135798.0,2526582.0,2526582.0,152268.0,2526582.0,522.0,2832.0
SC,2020-04-27,300279.0,2378586.0,0.0,0.0,48779.0,0.0,0.0,0.0,0.0,91338.0,8049.0,48779.0,0.0,0.0,0.0,0.0,0.0,0.0,7425,16470.0,135798.0,2678865.0,2678865.0,152268.0,2678865.0,522.0,2832.0
SC,2020-04-28,317118.0,2518182.0,0.0,0.0,51611.0,0.0,0.0,0.0,0.0,99828.0,8580.0,51611.0,0.0,0.0,0.0,0.0,0.0,0.0,7560,16839.0,139581.0,2835300.0,2835300.0,156420.0,2835300.0,531.0,2832.0
SC,2020-04-29,328880.0,2614854.0,0.0,0.0,53611.0,0.0,0.0,0.0,0.0,106332.0,8986.0,53611.0,0.0,0.0,0.0,5881.0,0.0,0.0,7650,17375.0,143189.0,2943734.0,2943734.0,160564.0,2943734.0,583.0,2944.0
SC,2020-04-30,341070.0,2715688.0,0.0,0.0,55611.0,0.0,0.0,0.0,0.0,112836.0,9474.0,55611.0,0.0,0.0,0.0,11976.0,0.0,0.0,7740,17803.0,147351.0,3056758.0,3056758.0,165154.0,3056758.0,665.0,2944.0
SC,2020-05-01,353586.0,2821930.0,0.0,0.0,57831.0,0.0,0.0,0.0,0.0,120080.0,9986.0,57831.0,59379.0,0.0,0.0,18234.0,0.0,0.0,7830,18129.0,152759.0,3175516.0,3175516.0,170888.0,3175516.0,689.0,3164.0
SC,2020-05-02,366564.0,2932184.0,0.0,0.0,60051.0,0.0,0.0,0.0,0.0,127324.0,10520.0,60051.0,118758.0,0.0,0.0,24723.0,0.0,0.0,7920,18591.0,156771.0,3298748.0,3298748.0,175362.0,3298748.0,711.0,3164.0
